date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:03:38	77752/77752	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:03:37%20GMT	https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-5/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-5/index.html	(from https://www.sellmyhousenowusa.com/blog/page/9/)
13:03:39	77764/77764	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:03:38%20GMT	https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-4/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-4/index.html	(from https://www.sellmyhousenowusa.com/blog/page/9/)
13:03:39	214288/214288	---M--	200	added ('OK')	image/jpeg	etag:%22b3b2086860f963d2dd5b9916c643f1db%22	https://cdn.carrot.com/uploads/sites/21832/2020/01/listing-1024x682.jpeg	C:/Users/Zain%20Basharat/Desktop/Payoffer/cdn.carrot.com/uploads/sites/21832/2020/01/listing-1024x682.jpg	(from https://www.sellmyhousenowusa.com/blog/investor-vs-agent-how-long-does-it-take-to-sell/)
13:03:39	77631/77631	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:03:38%20GMT	https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-3/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-3/index.html	(from https://www.sellmyhousenowusa.com/blog/page/9/)
13:03:40	77748/77748	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:03:40%20GMT	https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-2/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-2/index.html	(from https://www.sellmyhousenowusa.com/blog/page/9/)
13:03:41	77803/77803	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:03:41%20GMT	https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city/index.html	(from https://www.sellmyhousenowusa.com/blog/page/9/)
13:03:42	79915/79915	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:03:41%20GMT	https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-8/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-8/index.html	(from https://www.sellmyhousenowusa.com/blog/page/9/)
13:03:43	80094/80094	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:03:42%20GMT	https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-7/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-7/index.html	(from https://www.sellmyhousenowusa.com/blog/page/9/)
13:03:43	56781/56781	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:03:42%20GMT	https://www.sellmyhousenowusa.com/blog/page/10/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/page/10/index.html	(from https://www.sellmyhousenowusa.com/blog/page/9/)
13:03:43	794/794	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/why-you-should-diversify-in-market_city/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/why-you-should-diversify-in-market_city/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/why-you-should-diversify-in-market_city/)
13:03:45	70867/70867	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:03:44%20GMT	https://www.sellmyhousenowusa.com/blog/author/christianfautz/page/10/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/author/christianfautz/page/10/index.html	(from https://www.sellmyhousenowusa.com/blog/author/christianfautz/page/9/)
13:03:45	55181/55181	---M--	200	added ('OK')	image/jpeg	etag:%2208b4a760200ddc83f6a87356d69fb082%22	https://cdn.carrot.com/uploads/sites/1410/2016/10/topography-813844_1280-1024x576.jpg	C:/Users/Zain%20Basharat/Desktop/Payoffer/cdn.carrot.com/uploads/sites/1410/2016/10/topography-813844_1280-1024x576.jpg	(from https://www.sellmyhousenowusa.com/blog/who-pays-when-selling-land-in-fort-myers/)
13:03:45	818/818	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/investor-vs-agent-how-long-does-it-take-to-sell/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/investor-vs-agent-how-long-does-it-take-to-sell/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/investor-vs-agent-how-long-does-it-take-to-sell/)
13:03:46	839/839	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/what-could-go-wrong-when-you-inherit-a-house-in-florida/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/what-could-go-wrong-when-you-inherit-a-house-in-florida/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/what-could-go-wrong-when-you-inherit-a-house-in-florida/)
13:03:47	808/808	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-8/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-8/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-8/)
13:03:48	815/815	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-7/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-7/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-7/)
13:03:48	805/805	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-6/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-6/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-6/)
13:03:48	811/811	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-5/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-5/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-5/)
13:03:49	810/810	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-4/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-4/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-4/)
13:03:50	805/805	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-3/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-3/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-3/)
13:03:50	809/809	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-2/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-2/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city-2/)
13:03:50	809/809	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/4-ways-to-attract-home-buyers-in-market_city/)
13:03:51	22023/22023	---M--	200	added ('OK')	image/jpeg	etag:%22e8e512f5f6ac8db0aa219eb5b4438f6c%22	https://cdn.carrot.com/uploads/sites/21832/2020/03/Agent-8.jpg	C:/Users/Zain%20Basharat/Desktop/Payoffer/cdn.carrot.com/uploads/sites/21832/2020/03/Agent-8.jpg	(from https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-8/)
13:03:52	829/829	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-8/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-8/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-8/)
13:03:53	836/836	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-7/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-7/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-7/)
13:03:55	309099/309099	---M--	200	added ('OK')	image/png	etag:%22f24eecac91631ea99b742bffa143767e%22	https://cdn.carrot.com/uploads/sites/21832/2020/03/Agent-3.png	C:/Users/Zain%20Basharat/Desktop/Payoffer/cdn.carrot.com/uploads/sites/21832/2020/03/Agent-3.png	(from https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-7/)
13:03:56	80071/80071	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:03:55%20GMT	https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-6/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-6/index.html	(from https://www.sellmyhousenowusa.com/blog/page/10/)
13:03:56	79971/79971	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:03:55%20GMT	https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-5/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-5/index.html	(from https://www.sellmyhousenowusa.com/blog/page/10/)
13:03:56	79946/79946	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:03:55%20GMT	https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-4/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-4/index.html	(from https://www.sellmyhousenowusa.com/blog/page/10/)
13:03:57	79801/79801	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:03:57%20GMT	https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-3/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-3/index.html	(from https://www.sellmyhousenowusa.com/blog/page/10/)
13:03:58	79914/79914	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:03:57%20GMT	https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-2/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-2/index.html	(from https://www.sellmyhousenowusa.com/blog/page/10/)
13:03:59	110478/110478	---M--	200	added ('OK')	image/jpeg	etag:%228029beb8b87fcf2ac913e027f19484c5%22	https://cdn.carrot.com/uploads/sites/21832/2020/03/Agent-7-1024x682.jpg	C:/Users/Zain%20Basharat/Desktop/Payoffer/cdn.carrot.com/uploads/sites/21832/2020/03/Agent-7-1024x682.jpg	(from https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-6/)
13:03:59	80012/80012	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:03:58%20GMT	https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city/index.html	(from https://www.sellmyhousenowusa.com/blog/page/10/)
13:03:59	77606/77606	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:03:59%20GMT	https://www.sellmyhousenowusa.com/blog/how-to-sell-a-house-that-needs-work-in-fort-myers/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/how-to-sell-a-house-that-needs-work-in-fort-myers/index.html	(from https://www.sellmyhousenowusa.com/blog/page/10/)
13:04:00	77180/77180	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:04:00%20GMT	https://www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-6/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-6/index.html	(from https://www.sellmyhousenowusa.com/blog/page/10/)
13:04:00	7856/7856	---M--	200	added ('OK')	image/png	etag:%229642e5345d8f39f1f8ca4183635d5c05%22	https://cdn.carrot.com/uploads/sites/21832/2020/03/Agent-9.png	C:/Users/Zain%20Basharat/Desktop/Payoffer/cdn.carrot.com/uploads/sites/21832/2020/03/Agent-9.png	(from https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-5/)
13:04:01	77177/77177	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:04:00%20GMT	https://www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-5/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-5/index.html	(from https://www.sellmyhousenowusa.com/blog/page/10/)
13:04:02	77128/77128	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:04:01%20GMT	https://www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-4/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-4/index.html	(from https://www.sellmyhousenowusa.com/blog/page/10/)
13:04:03	77086/77086	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:04:02%20GMT	https://www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-3/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-3/index.html	(from https://www.sellmyhousenowusa.com/blog/page/10/)
13:04:03	77109/77109	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:04:02%20GMT	https://www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-2/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-2/index.html	(from https://www.sellmyhousenowusa.com/blog/page/10/)
13:04:03	77117/77117	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:04:03%20GMT	https://www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city/index.html	(from https://www.sellmyhousenowusa.com/blog/page/10/)
13:04:04	76983/76983	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:04:03%20GMT	https://www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-2/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-2/index.html	(from https://www.sellmyhousenowusa.com/blog/page/10/)
13:04:05	76965/76965	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:04:04%20GMT	https://www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell/index.html	(from https://www.sellmyhousenowusa.com/blog/page/10/)
13:04:05	50426/50426	---M--	200	added ('OK')	image/jpeg	etag:%22aa1cdd4270582739334d4122959abeb3%22	https://cdn.carrot.com/uploads/sites/21832/2020/03/Agent-4.jpg	C:/Users/Zain%20Basharat/Desktop/Payoffer/cdn.carrot.com/uploads/sites/21832/2020/03/Agent-4.jpg	(from https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-4/)
13:04:06	55505/55505	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:04:05%20GMT	https://www.sellmyhousenowusa.com/blog/page/11/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/page/11/index.html	(from https://www.sellmyhousenowusa.com/blog/page/10/)
13:04:06	69610/69610	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Aug%202021%2008:04:05%20GMT	https://www.sellmyhousenowusa.com/blog/author/christianfautz/page/11/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/author/christianfautz/page/11/index.html	(from https://www.sellmyhousenowusa.com/blog/author/christianfautz/page/10/)
13:04:07	832/832	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-5/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-5/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-5/)
13:04:07	826/826	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-6/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-6/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-6/)
13:04:07	831/831	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-4/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-4/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-4/)
13:04:08	198073/198073	---M--	200	added ('OK')	image/jpeg	etag:%22f1ba173115fbaa205acef647238bfd29%22	https://cdn.carrot.com/uploads/sites/21832/2020/03/Agent-6.jpg	C:/Users/Zain%20Basharat/Desktop/Payoffer/cdn.carrot.com/uploads/sites/21832/2020/03/Agent-6.jpg	(from https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-3/)
13:04:08	826/826	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-3/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-3/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-3/)
13:04:09	830/830	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-2/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-2/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-2/)
13:04:09	139388/139388	---M--	200	added ('OK')	image/png	etag:%22eeea196dea24ef22af344dd2700562d1%22	https://cdn.carrot.com/uploads/sites/21832/2020/03/Agent-10.png	C:/Users/Zain%20Basharat/Desktop/Payoffer/cdn.carrot.com/uploads/sites/21832/2020/03/Agent-10.png	(from https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city-2/)
13:04:10	35165/35165	---M--	200	added ('OK')	image/jpeg	etag:%2278cb60cf8981ecdc017f3dfe0ae6c460%22	https://cdn.carrot.com/uploads/sites/21832/2020/03/Agent-5.jpg	C:/Users/Zain%20Basharat/Desktop/Payoffer/cdn.carrot.com/uploads/sites/21832/2020/03/Agent-5.jpg	(from https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city/)
13:04:10	830/830	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/how-to-find-a-good-real-estate-agent-in-market_city/)
13:04:11	135995/135995	---M--	200	added ('OK')	image/jpeg	etag:%22cd587fa491693e9ae328b4ea47a0319d%22	https://cdn.carrot.com/uploads/sites/21832/2020/03/hoise2-e1583775743331-1024x656.jpeg	C:/Users/Zain%20Basharat/Desktop/Payoffer/cdn.carrot.com/uploads/sites/21832/2020/03/hoise2-e1583775743331-1024x656.jpg	(from https://www.sellmyhousenowusa.com/blog/how-to-sell-a-house-that-needs-work-in-fort-myers/)
13:04:11	821/821	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/how-to-sell-a-house-that-needs-work-in-fort-myers/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/how-to-sell-a-house-that-needs-work-in-fort-myers/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/how-to-sell-a-house-that-needs-work-in-fort-myers/)
13:04:12	262746/262746	---M--	200	added ('OK')	image/png	etag:%2230fca7d6428b98a0494af9e8335fcfa5%22	https://cdn.carrot.com/uploads/sites/21832/2020/03/Real-Estate-8.png	C:/Users/Zain%20Basharat/Desktop/Payoffer/cdn.carrot.com/uploads/sites/21832/2020/03/Real-Estate-8.png	(from https://www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-6/)
13:04:12	871/871	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-6/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-6/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-6/)
13:04:13	72572/72572	---M--	200	added ('OK')	image/png	etag:%224be27e5a0fabae95242010c92b685e83%22	https://cdn.carrot.com/uploads/sites/21832/2020/03/Real-Estate-9.png	C:/Users/Zain%20Basharat/Desktop/Payoffer/cdn.carrot.com/uploads/sites/21832/2020/03/Real-Estate-9.png	(from https://www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-5/)
13:04:13	878/878	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-5/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-5/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-5/)
13:04:14	868/868	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22a139a8b90461cb9e533f6ddde7d56ec4%22	https://www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-4/feed/	C:/Users/Zain%20Basharat/Desktop/Payoffer/www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-4/feed/index.html	(from https://www.sellmyhousenowusa.com/blog/agent-vs-investor-how-long-does-it-take-to-sell-in-market_city-4/)
